,comment_label,comment_predicted,comment_prob
234,0,0,0.007289077
235,0,0,0.006413164
236,0,0,0.004886375
237,0,0,0.005040703
238,0,0,0.0048297215
239,0,0,0.025178842
240,0,0,0.010902374
241,0,1,0.82768893
242,0,0,0.004792317
243,0,0,0.0049436893
244,0,0,0.005240449
245,0,0,0.004905406
246,0,0,0.008412978
247,0,0,0.0065897717
248,0,0,0.005220126
249,0,0,0.067546695
250,0,0,0.005448068
251,0,0,0.004848533
252,0,0,0.007785655
253,0,0,0.00698465
254,1,1,0.9364014
255,0,0,0.004848533
256,0,0,0.014842416
257,0,0,0.02120612
258,1,1,0.97520185
259,0,0,0.008380453
260,0,0,0.030908957
261,0,0,0.019308086
262,0,0,0.028925717
263,1,0,0.02854415
264,0,0,0.004962942
265,0,0,0.005220126
266,0,0,0.044597577
267,0,0,0.005159623
268,0,0,0.00698465
269,0,0,0.0053225355
270,0,0,0.004848533
271,0,0,0.0051196762
272,0,0,0.005240449
273,0,0,0.01374232
274,0,0,0.0055119344
275,1,1,0.9032942
276,0,0,0.091544405
277,0,0,0.0057302467
278,0,0,0.005040703
279,0,0,0.005159623
280,0,0,0.0049245106
281,0,0,0.011508149
282,1,1,0.96995664
283,0,0,0.0049245106
284,0,0,0.020567095
285,0,0,0.0065388246
286,0,0,0.0048674177
287,0,0,0.0107767265
288,0,0,0.007876706
289,1,1,0.8017807
290,0,0,0.0054269433
291,0,0,0.006903838
292,0,0,0.0055549247
293,1,1,0.9015746
294,0,0,0.03581319
295,0,0,0.0047737225
296,0,0,0.0066411127
297,0,0,0.0052608517
298,0,0,0.037608635
299,0,0,0.00498227
300,0,0,0.008745182
301,1,1,0.96124375
302,1,1,0.87652874
303,0,0,0.006666932
304,1,1,0.97394365
305,1,1,0.9773276
306,0,0,0.0051396107
307,0,0,0.005842605
308,0,0,0.006073934
309,0,0,0.0062170783
310,0,0,0.0153063545
311,1,1,0.9646559
312,1,1,0.9036349
313,0,0,0.00502115
314,0,0,0.007846239
315,1,0,0.0094125895
316,0,0,0.0055119344
317,1,0,0.02665774
318,0,0,0.011115014
319,0,0,0.0689125
320,0,0,0.0053849383
321,0,0,0.008745182
322,0,0,0.0048674177
323,0,0,0.006289902
324,1,1,0.9717254
325,0,0,0.004905406
326,0,0,0.0048297215
327,0,0,0.004886375
328,0,0,0.0049245106
329,0,0,0.0048674177
330,0,0,0.0051196762
331,0,0,0.008511303
332,0,0,0.0063883206
333,0,0,0.006413164
334,0,0,0.00502115
335,0,0,0.0228462
336,0,0,0.06656919
337,0,0,0.009376237
338,1,1,0.95719784
339,1,1,0.97684664
340,1,1,0.96472245
341,1,1,0.97644573
342,0,0,0.004848533
343,0,0,0.006145092
344,0,1,0.93569994
345,1,1,0.97608364
346,0,0,0.005281334
347,0,0,0.0070664007
348,0,0,0.0056200367
349,1,1,0.97023994
350,0,0,0.004962942
351,0,0,0.0058199596
352,0,0,0.0051196762
353,0,0,0.005281334
354,0,0,0.010902374
355,0,0,0.004792317
356,0,0,0.0059571536
357,1,1,0.9622497
358,0,0,0.005220126
359,0,0,0.006903838
360,0,0,0.020410309
361,0,0,0.005040703
362,0,0,0.006413164
363,0,0,0.03594832
364,0,0,0.005220126
365,1,1,0.94122344
366,0,0,0.035012625
367,0,0,0.006338922
368,0,0,0.004886375
369,0,0,0.02072506
370,0,0,0.0053849383
371,0,0,0.0059340666
372,0,0,0.009268014
373,1,0,0.13106197
374,0,0,0.0048674177
375,0,0,0.005220126
376,0,0,0.006073934
377,0,0,0.0053849383
378,1,1,0.9129032
379,0,0,0.007606672
380,0,0,0.004962942
381,0,0,0.0075187176
382,1,1,0.9775
383,0,0,0.015247591
384,0,0,0.028925717
385,0,0,0.027220903
386,0,0,0.0049436893
387,0,0,0.05942822
388,0,0,0.004886375
389,0,0,0.05155819
390,0,0,0.006145092
391,0,0,0.005080037
392,0,0,0.008124708
393,0,0,0.00519988
394,0,0,0.032405518
395,0,0,0.00588816
396,1,1,0.9401336
397,0,0,0.0071214284
398,0,0,0.008985429
399,1,1,0.9418684
400,0,0,0.029367855
401,0,0,0.0072608665
402,0,0,0.004792317
403,1,1,0.8393393
404,0,0,0.0049436893
405,0,0,0.004848533
406,0,0,0.007665875
407,0,0,0.005448068
408,0,0,0.0089161275
409,0,0,0.0053225355
410,0,0,0.00502115
411,0,0,0.005708034
412,0,0,0.015663648
413,0,0,0.0048297215
414,0,0,0.005448068
415,0,0,0.0075187176
416,0,0,0.005281334
417,0,0,0.008124708
418,0,0,0.00502115
419,0,0,0.0077555366
420,0,0,0.33982763
421,0,0,0.0047552
422,0,0,0.004962942
423,0,0,0.023870835
424,0,0,0.21141681
425,0,0,0.0067188703
426,0,0,0.004962942
427,0,0,0.0048297215
428,1,1,0.9725715
429,1,1,0.92563426
430,1,1,0.9751545
431,0,0,0.0047737225
432,0,0,0.005576545
433,0,0,0.3268083
434,1,0,0.4021573
435,0,0,0.00498227
436,1,1,0.9755304
437,0,0,0.009020279
438,0,0,0.005040703
439,0,0,0.029535338
440,0,0,0.005040703
441,0,0,0.008061991
442,1,1,0.9545628
443,0,0,0.031738594
444,0,1,0.68700033
445,1,1,0.9407897
446,0,0,0.0089161275
447,0,0,0.025711587
448,0,0,0.0052608517
449,1,1,0.8687154
450,0,0,0.03314852
451,0,0,0.009449081
452,0,0,0.08601588
453,0,0,0.00498227
454,1,1,0.9685006
455,0,0,0.012576348
456,0,0,0.0049436893
457,0,0,0.004810983
458,0,0,0.0059571536
459,0,0,0.0057525453
460,0,0,0.0074606435
461,0,0,0.009783876
462,1,0,0.31153157
463,0,0,0.24382246
464,1,1,0.9750598
465,0,0,0.008251599
466,0,0,0.005001672
467,0,0,0.005060332
468,0,0,0.004886375
469,0,0,0.004905406
470,0,0,0.0053018946
471,0,0,0.24095316
472,0,0,0.11104825
473,0,0,0.0069576087
474,0,0,0.0054905633
475,0,0,0.014785407
476,0,0,0.004886375
477,0,0,0.005576545
478,0,0,0.004962942
479,0,0,0.014728614
480,0,0,0.004886375
481,0,0,0.005685907
482,0,0,0.0047737225
483,0,0,0.009376237
484,1,1,0.9314625
485,0,0,0.0051396107
486,1,1,0.9026096
487,0,0,0.00498227
488,0,0,0.00498227
489,0,0,0.0067449897
490,0,0,0.058024745
491,0,0,0.0056638657
492,0,0,0.0048297215
493,0,0,0.10818896
494,1,1,0.9623913
495,0,0,0.006692851
496,0,0,0.0051396107
497,0,0,0.0066153924
498,1,1,0.9219218
499,1,0,0.013428255
500,0,0,0.006289902
501,0,0,0.005598249
502,0,0,0.005001672
503,0,0,0.06705629
504,0,0,0.16708273
505,0,0,0.005080037
506,0,0,0.016466174
507,0,0,0.0060503976
508,0,0,0.0048297215
509,0,0,0.0705596
510,0,0,0.0048674177
511,0,0,0.0048297215
512,0,0,0.004962942
513,0,0,0.0053640567
514,1,1,0.9781772
515,0,0,0.0051396107
516,0,0,0.0049436893
517,0,0,0.0048297215
518,0,0,0.004905406
519,1,0,0.42232594
520,0,0,0.011777843
521,0,0,0.008251599
522,0,0,0.00619299
523,0,0,0.0051196762
524,0,0,0.01243165
525,0,0,0.004905406
526,0,1,0.8478418
527,0,0,0.005708034
528,0,0,0.010986943
529,0,0,0.0056638657
530,0,0,0.0054269433
531,0,0,0.004962942
532,0,0,0.0048297215
533,0,0,0.00498227
534,0,0,0.007695647
535,0,0,0.006145092
536,0,0,0.0047552
537,0,0,0.008348054
538,1,1,0.97344345
539,0,0,0.0048297215
540,1,1,0.5963156
541,0,0,0.0055333884
542,0,0,0.0063883206
543,0,0,0.0059340666
544,0,0,0.0052608517
545,0,0,0.005343256
546,0,0,0.0062170783
547,0,0,0.005099818
548,0,0,0.0058653383
549,0,0,0.0049245106
550,0,0,0.004962942
551,0,0,0.004905406
552,0,0,0.025957357
553,1,1,0.9326989
554,0,0,0.005060332
555,0,0,0.00498227
556,0,0,0.065365784
557,0,0,0.025858775
558,1,0,0.0355444
559,0,0,0.019493872
560,0,0,0.0065642493
561,0,0,0.005708034
562,0,0,0.02237146
563,0,0,0.0053225355
564,1,1,0.962462
565,0,0,0.0051396107
566,1,1,0.91891783
567,0,0,0.0053018946
568,1,1,0.88778967
569,0,0,0.03534408
570,0,0,0.008813166
571,0,0,0.010209055
572,0,0,0.006145092
573,0,0,0.0054905633
574,0,0,0.0057525453
575,0,0,0.004810983
576,0,0,0.012479699
577,0,0,0.005220126
578,0,0,0.007606672
579,0,0,0.008187911
580,0,0,0.005911069
581,0,0,0.0048674177
582,0,0,0.016593177
583,0,0,0.0049245106
584,0,0,0.00519988
585,1,1,0.97754294
586,0,0,0.004886375
587,0,1,0.76100606
588,0,0,0.005080037
589,0,0,0.006413164
590,0,0,0.005842605
591,1,1,0.9593071
592,1,1,0.9774139
593,1,1,0.6425446
594,0,0,0.0053018946
595,0,0,0.0054059005
596,0,0,0.005060332
597,0,0,0.005040703
598,0,0,0.008251599
599,0,0,0.0416178
600,0,0,0.00502115
601,0,0,0.0049436893
602,1,1,0.9775
603,0,0,0.016466174
604,0,0,0.004848533
605,1,1,0.96814114
606,0,0,0.006338922
607,0,0,0.0067712096
608,0,0,0.032222297
609,0,0,0.18862271
610,0,0,0.004962942
611,0,0,0.011419615
612,0,0,0.00519988
613,1,1,0.9774139
614,0,0,0.0048674177
615,0,0,0.0057302467
616,0,0,0.005099818
617,0,0,0.00498227
618,0,0,0.0051396107
619,1,1,0.8866169
620,0,0,0.08006927
621,0,0,0.004905406
622,0,0,0.005080037
623,0,0,0.004848533
624,0,0,0.04023794
625,0,0,0.045183755
626,0,0,0.0067975316
627,0,0,0.40262696
628,0,0,0.0075187176
629,0,0,0.004962942
630,0,0,0.004886375
631,0,0,0.0048674177
632,0,0,0.005040703
633,0,0,0.0048674177
634,0,0,0.0069306716
635,0,0,0.0062170783
636,0,0,0.019271137
637,0,0,0.009859855
638,0,0,0.0054269433
639,0,0,0.009633652
640,0,0,0.32284614
641,0,0,0.007232764
642,0,0,0.0054059005
643,1,1,0.96995664
644,0,0,0.0047737225
645,0,0,0.005099818
646,1,1,0.9652504
647,1,1,0.93663365
648,0,0,0.004810983
649,0,0,0.005685907
650,0,0,0.006463138
651,0,0,0.004848533
652,0,0,0.0049436893
653,0,0,0.061649624
654,1,1,0.96095175
655,0,0,0.004962942
656,0,0,0.023825368
657,0,0,0.0079997545
658,1,0,0.17342815
659,0,0,0.00498227
660,0,0,0.025760558
661,0,0,0.063366346
662,0,0,0.005598249
663,0,0,0.0049245106
664,0,0,0.007093862
665,0,0,0.44975513
666,0,0,0.0139557095
667,0,0,0.0048674177
668,1,1,0.868938
669,0,0,0.047074176
670,0,0,0.010986943
671,1,0,0.0973904
672,0,0,0.0047737225
673,1,1,0.81582016
674,0,0,0.004848533
675,1,1,0.96628344
676,0,0,0.00588816
677,1,1,0.92944044
678,0,0,0.008283626
679,0,0,0.025711587
680,0,0,0.00698465
681,0,0,0.00502115
682,0,0,0.019832712
683,0,0,0.006145092
684,0,0,0.008124708
685,0,0,0.039490405
686,0,0,0.00619299
687,0,0,0.019234259
688,0,0,0.0065897717
689,1,1,0.85403454
690,0,0,0.023375316
691,1,1,0.9780517
692,0,0,0.085251234
693,0,0,0.026355354
694,0,0,0.0049245106
695,0,0,0.005220126
696,1,1,0.9693242
697,0,1,0.5380731
698,0,0,0.007815889
699,0,0,0.0527164
700,0,0,0.0048674177
701,0,0,0.005080037
702,0,0,0.0053225355
703,0,0,0.008711385
704,0,0,0.015072629
705,0,0,0.0051196762
706,0,0,0.014281933
707,0,0,0.065365784
708,0,0,0.004792317
709,0,0,0.005060332
710,0,0,0.006265534
711,0,0,0.023375316
712,1,0,0.014785407
713,0,0,0.0048297215
714,1,1,0.97737074
715,1,1,0.9780936
716,0,0,0.004962942
717,1,1,0.9606575
718,0,0,0.015967654
719,0,0,0.010489091
720,0,0,0.01822929
721,0,0,0.005040703
722,0,0,0.0054269433
723,1,1,0.8962514
724,0,0,0.0052608517
725,0,0,0.00519988
726,0,0,0.0070390454
727,0,0,0.005576545
728,0,0,0.029145971
729,1,1,0.9703525
730,0,0,0.0048674177
731,0,0,0.004810983
732,0,0,0.037397135
733,0,0,0.020061802
734,1,1,0.9775
735,0,0,0.004792317
736,1,1,0.7268136
737,0,0,0.009232215
738,0,0,0.023065226
739,1,1,0.9780936
740,0,0,0.004905406
741,0,0,0.005080037
742,1,1,0.9272316
743,0,0,0.011777843
744,0,0,0.0053640567
745,0,0,0.0048297215
746,1,1,0.8736466
747,0,0,0.005911069
748,0,0,0.039490405
749,1,1,0.9692078
750,0,0,0.22592856
751,0,0,0.004886375
752,0,0,0.010130412
753,0,0,0.004792317
754,1,1,0.8958876
755,0,1,0.58332205
756,0,1,0.70992494
757,1,1,0.97298527
758,1,1,0.97706646
759,0,0,0.03027187
760,0,0,0.016403032
761,0,0,0.004848533
762,0,0,0.02178117
763,0,0,0.02355433
764,0,0,0.004810983
765,0,0,0.059210252
766,0,0,0.0107767265
767,1,1,0.9773276
768,0,0,0.00588816
769,0,0,0.013325147
770,0,0,0.01384861
771,0,0,0.008745182
772,0,0,0.0051396107
773,0,0,0.0055333884
774,1,0,0.03015741
775,0,0,0.0053018946
776,0,0,0.087720014
777,0,0,0.0049245106
778,1,1,0.96425414
779,0,0,0.0065134983
780,0,0,0.012479699
781,1,1,0.9615338
782,1,0,0.019087434
783,0,0,0.0060269516
784,0,0,0.004848533
785,0,0,0.0051196762
786,0,0,0.0140636265
787,0,0,0.0057525453
788,0,0,0.005598249
789,0,0,0.008412978
790,0,0,0.005040703
791,1,1,0.9712929
792,0,0,0.005448068
793,0,0,0.0051196762
794,0,0,0.009020279
795,0,0,0.16013464
796,0,0,0.0066411127
797,0,0,0.00498227
798,1,1,0.7636601
799,0,0,0.004962942
800,1,1,0.7864589
801,0,0,0.00498227
802,0,0,0.004848533
803,0,0,0.004962942
804,0,0,0.009055264
805,0,0,0.005842605
806,0,0,0.008219693
807,1,1,0.9514138
808,0,0,0.004886375
809,0,0,0.0049436893
810,1,1,0.9766692
811,0,0,0.004905406
812,0,0,0.0049436893
813,0,0,0.005060332
814,0,0,0.0054905633
815,0,0,0.005220126
816,1,1,0.9653158
817,0,0,0.047249712
818,0,0,0.004886375
819,0,0,0.005099818
820,0,0,0.0065897717
821,0,0,0.004848533
822,1,1,0.92696756
823,1,1,0.9685601
824,0,0,0.004962942
825,1,0,0.155591
826,1,1,0.75689703
827,0,0,0.038756195
828,0,0,0.021246698
829,0,0,0.005040703
830,0,0,0.010529712
831,0,0,0.0049245106
832,1,1,0.9589241
833,0,0,0.007289077
834,0,0,0.0056200367
835,0,0,0.0054269433
836,0,0,0.0051396107
837,0,0,0.0068771075
838,0,0,0.030733928
839,0,0,0.008283626
840,0,0,0.005281334
841,0,0,0.00502115
842,0,0,0.021084841
843,0,0,0.005060332
844,0,0,0.0071491017
845,0,0,0.005060332
846,1,0,0.10521054
847,1,1,0.9775858
848,0,0,0.24798742
849,0,0,0.005099818
850,0,0,0.004905406
851,0,1,0.54719186
852,0,0,0.0067712096
853,0,0,0.05033063
854,1,1,0.9392481
855,1,1,0.94261247
856,0,0,0.07382971
857,0,0,0.036562506
858,1,1,0.5992507
859,1,1,0.9774139
860,1,1,0.9780936
861,0,0,0.020924192
862,1,1,0.54731286
863,1,0,0.40580192
864,0,0,0.0051196762
865,0,0,0.004848533
866,0,0,0.0053640567
867,0,0,0.0048674177
868,0,0,0.005448068
869,0,0,0.005576545
870,0,0,0.0065642493
871,0,0,0.005080037
872,1,1,0.96609205
873,0,0,0.07978202
874,0,0,0.014785407
875,0,0,0.006097562
876,0,0,0.0051196762
877,0,0,0.0048297215
878,0,0,0.004886375
879,0,0,0.0068239546
880,0,0,0.008251599
881,1,1,0.9333094
882,0,0,0.006168995
883,0,0,0.0053225355
884,0,0,0.23248434
885,0,0,0.006097562
886,0,0,0.0062170783
887,0,0,0.005040703
888,0,0,0.0054692747
889,0,0,0.0049436893
890,0,0,0.02178117
891,0,0,0.005598249
892,0,0,0.0051396107
893,0,0,0.049773447
894,0,0,0.0049436893
895,0,0,0.005080037
896,0,0,0.005099818
897,0,0,0.005040703
898,0,0,0.0054905633
899,0,0,0.005040703
900,1,1,0.97702265
901,0,0,0.004962942
902,0,0,0.070816204
903,0,0,0.013171949
904,0,0,0.0049436893
905,1,1,0.9352283
906,1,1,0.97543687
907,0,0,0.00502115
908,1,1,0.9240048
909,1,1,0.9449947
910,0,0,0.004810983
911,0,0,0.006168995
912,0,0,0.040769268
913,0,0,0.0049245106
914,0,0,0.0071491017
915,0,0,0.005220126
916,0,0,0.0056200367
917,0,0,0.005060332
918,0,0,0.011331754
919,0,0,0.005343256
920,0,0,0.0051797125
921,0,0,0.0049436893
922,0,0,0.00498227
923,1,1,0.97272736
924,0,0,0.00498227
925,0,0,0.0049436893
926,0,0,0.005159623
927,1,1,0.62566686
928,0,0,0.005448068
929,0,0,0.0048674177
930,0,0,0.09252366
931,0,0,0.006145092
932,0,0,0.0048297215
933,0,0,0.0047737225
934,0,0,0.005099818
935,0,0,0.00502115
936,0,0,0.0049436893
937,0,0,0.005099818
938,1,1,0.72594017
939,0,0,0.008380453
940,0,0,0.0064381026
941,0,0,0.006289902
942,0,0,0.0054905633
943,0,0,0.037256766
944,0,0,0.0052608517
945,0,0,0.011331754
946,1,1,0.9723097
947,0,0,0.00519988
948,0,0,0.005099818
949,0,0,0.009559399
950,0,0,0.005040703
951,0,0,0.00502115
952,0,0,0.00502115
953,1,1,0.90829307
954,0,0,0.005099818
955,0,0,0.0049245106
956,0,0,0.005281334
957,0,0,0.004962942
958,1,1,0.9758085
959,0,0,0.0049245106
960,0,0,0.05899303
961,0,0,0.0051396107
962,0,0,0.00502115
963,1,0,0.38369903
964,0,0,0.004962942
965,0,0,0.0048674177
966,0,0,0.0061212815
967,1,1,0.9691495
968,0,0,0.0051396107
969,1,1,0.9186264
970,1,1,0.89368117
971,0,0,0.005911069
972,0,0,0.005001672
973,0,0,0.0053849383
974,0,0,0.0049436893
975,0,0,0.00588816
976,1,1,0.93318766
977,0,0,0.009522486
978,1,1,0.97151
979,0,0,0.0087791085
980,0,0,0.36863297
981,0,0,0.0055333884
982,0,0,0.023509452
983,0,0,0.023734685
984,0,0,0.005240449
985,0,0,0.0047737225
986,0,0,0.005159623
987,0,0,0.0056200367
988,0,0,0.024237635
989,0,0,0.005060332
990,1,1,0.765418
991,0,0,0.004886375
992,1,1,0.9615338
993,0,0,0.0048674177
994,0,0,0.0068239546
995,1,1,0.79486305
996,0,0,0.059101548
997,0,0,0.008985429
998,0,0,0.005641909
999,0,1,0.7727022
1000,0,0,0.008283626
1001,0,0,0.0051396107
1002,1,1,0.8763172
1003,0,0,0.0053640567
1004,1,1,0.96203625
1005,0,0,0.036977556
1006,0,0,0.014447852
1007,0,0,0.0054692747
1008,0,0,0.008219693
1009,0,0,0.014728614
1010,1,1,0.9428234
1011,0,0,0.08035747
1012,1,1,0.87386215
1013,0,0,0.0048297215
1014,0,0,0.016529556
1015,0,0,0.005598249
1016,0,0,0.01844021
1017,0,0,0.01812472
1018,0,0,0.0190509
1019,0,1,0.84156543
1020,0,0,0.0052608517
1021,0,0,0.00809329
1022,0,0,0.0051196762
1023,0,0,0.005080037
1024,0,0,0.005159623
1025,0,0,0.005001672
1026,0,0,0.004792317
1027,0,0,0.0063143647
1028,0,0,0.05749328
1029,1,1,0.96378
1030,0,0,0.005159623
1031,1,1,0.9145963
1032,0,0,0.007815889
1033,0,0,0.006145092
1034,0,0,0.012479699
1035,1,1,0.9757624
1036,0,0,0.024845436
1037,0,1,0.75036985
1038,0,0,0.018055335
1039,0,0,0.06500873
1040,0,0,0.005001672
1041,0,0,0.0051396107
1042,1,1,0.97462875
1043,0,0,0.0048674177
1044,1,1,0.8710367
1045,0,0,0.007176882
1046,1,1,0.9656413
1047,0,0,0.0058653383
1048,0,0,0.005080037
1049,0,0,0.007176882
1050,0,0,0.10631887
1051,0,0,0.0049245106
1052,0,0,0.0057749297
1053,0,0,0.013480103
1054,0,0,0.028328313
1055,0,0,0.062103126
1056,0,0,0.00498227
1057,0,0,0.019756919
1058,1,1,0.97754294
1059,1,1,0.95447797
1060,0,0,0.00519988
1061,0,0,0.004848533
1062,0,0,0.00498227
1063,0,0,0.012624949
1064,0,0,0.0053640567
1065,0,0,0.0065642493
1066,0,0,0.024516335
1067,0,0,0.005001672
1068,0,0,0.005001672
1069,1,1,0.97414124
1070,0,0,0.0054059005
1071,0,0,0.004905406
1072,0,0,0.009055264
1073,0,0,0.0064882697
1074,0,0,0.005685907
1075,0,0,0.015663648
1076,0,0,0.0061212815
1077,0,0,0.005001672
1078,0,0,0.30208218
1079,0,0,0.0049245106
1080,0,0,0.004962942
1081,0,0,0.0051196762
1082,0,0,0.047958102
1083,1,1,0.96903247
1084,0,0,0.004905406
1085,0,0,0.0607519
1086,0,0,0.00502115
1087,0,0,0.005040703
1088,0,0,0.004792317
1089,0,0,0.007937994
1090,0,1,0.56106454
1091,0,0,0.0049436893
1092,1,0,0.29838914
1093,0,0,0.008219693
1094,0,0,0.010091316
1095,0,0,0.024516335
1096,1,0,0.21027938
1097,0,0,0.004905406
1098,0,0,0.005281334
1099,0,0,0.010652511
1100,0,0,0.004848533
1101,0,0,0.005040703
1102,0,0,0.005099818
1103,0,0,0.005240449
1104,0,0,0.005001672
1105,0,0,0.00809329
1106,0,0,0.00685048
1107,0,0,0.047249712
1108,0,0,0.00502115
1109,0,0,0.0055333884
1110,0,0,0.005001672
1111,0,0,0.028220989
1112,0,0,0.088504665
1113,0,0,0.006168995
1114,1,1,0.9092645
1115,0,0,0.005220126
1116,0,0,0.35053253
1117,0,0,0.005159623
1118,0,0,0.0047737225
1119,0,0,0.008124708
1120,0,0,0.0047737225
1121,1,1,0.9751545
1122,1,0,0.20228557
1123,0,0,0.0052608517
1124,0,0,0.004962942
1125,0,1,0.60987276
1126,0,0,0.004792317
1127,0,0,0.004810983
1128,0,0,0.023689471
1129,0,0,0.004905406
