,comment_label,comment_predicted,comment_prob
198,0,0,0.0013147246
199,0,0,8.3152804e-07
200,0,0,0.45286858
201,0,0,0.47740188
202,0,0,0.004886375
203,1,1,0.89606965
204,0,0,5.4759766e-05
205,0,1,0.71472764
206,0,0,0.17455094
207,0,0,0.0002287133
208,0,0,2.48248e-06
209,1,1,0.9998902
210,0,0,0.08509905
211,0,0,0.08181271
212,1,1,0.99989843
213,0,0,0.003750789
214,0,0,0.00019260288
215,0,0,5.0250615e-05
216,0,1,0.6307987
217,0,0,7.031184e-05
218,0,0,1.4677352e-07
219,0,0,0.027742893
220,0,0,0.003311519
221,0,0,0.00010889691
222,0,0,0.001455063
223,0,0,0.009055264
224,0,0,9.516251e-06
225,0,1,0.6389479
226,0,0,0.0074317735
227,0,0,0.00017400544
228,1,1,0.95540243
229,1,1,0.8161134
230,0,0,0.000115017356
231,0,0,0.016979992
232,0,0,2.3187478e-05
233,0,0,0.0032858334
234,0,0,0.0006878511
235,0,0,0.0262553
236,0,0,8.349628e-05
237,0,0,1.0129991e-05
238,0,0,1.020944e-05
239,0,0,0.03302355
240,0,0,0.00024346048
241,0,0,0.16954333
242,0,0,1.1300809e-05
243,0,0,0.01001357
244,0,0,0.0011469158
245,0,0,7.4846226e-05
246,0,0,4.5044595e-05
247,0,0,0.00059302105
248,0,0,0.0012160416
249,0,0,0.19682622
250,0,0,0.0007321813
251,0,0,0.00026947918
252,0,0,0.036838703
253,0,0,3.8528935e-05
254,1,1,0.88018054
255,0,0,4.4254903e-06
256,0,0,0.0012160416
257,0,0,0.4458311
258,1,1,0.999944
259,0,0,0.031084951
260,0,0,0.4237561
261,0,0,0.067423776
262,0,0,0.0034564096
263,1,0,0.05350215
264,0,0,8.2846556e-05
265,0,0,7.4846226e-05
266,0,0,0.00013342
267,0,0,0.0002287133
268,0,0,0.00011591935
269,0,0,0.004038592
270,0,0,8.6283706e-08
271,0,0,0.0037800956
272,0,0,1.8777875e-05
273,0,0,0.001477943
274,0,0,0.0028671585
275,1,1,0.9285385
276,0,0,0.26607114
277,0,0,4.637873e-06
278,0,0,9.442197e-06
279,0,0,0.00024156629
280,0,0,9.7419215e-06
281,0,0,0.00028685408
282,1,1,0.9957188
283,0,0,0.00049747445
284,0,0,0.00010975091
285,0,0,8.156225e-05
286,0,0,0.00077632995
287,0,0,0.11940814
288,0,0,0.017712299
289,1,1,0.9957684
290,0,0,0.0006932423
291,0,0,0.0012743262
292,0,0,0.0020427648
293,1,1,0.99977654
294,0,0,0.25256833
295,0,0,5.6497935e-05
296,0,0,0.0029235429
297,0,0,0.0046455576
298,0,0,0.24744146
299,0,0,5.104191e-05
300,0,0,0.00039511538
301,1,1,0.9725193
302,1,1,0.93318766
303,0,0,3.7931623e-05
304,1,1,0.9999938
305,1,1,0.99999845
306,0,0,0.00011147904
307,0,0,2.7321414e-05
308,0,0,0.0001072088
309,0,0,0.023464657
310,0,0,0.0007793661
311,1,1,0.9772842
312,1,1,0.99989927
313,0,0,0.0001465313
314,0,0,0.034815196
315,1,0,0.01461567
316,0,0,0.35031027
317,1,0,0.035078675
318,0,0,0.0026522598
319,0,1,0.6071392
320,0,0,1.6929057e-06
321,0,0,0.0046455576
322,0,0,1.3315579e-05
323,0,0,0.0016941031
324,1,1,0.9980045
325,0,0,8.220189e-05
326,0,0,6.2409304e-06
327,0,0,0.0067712096
328,0,0,1.5175111e-06
329,0,0,1.4677352e-07
330,0,0,0.0003327413
331,0,0,0.3210341
332,0,0,0.012576348
333,0,0,0.00060945016
334,0,0,7.543321e-05
335,0,0,0.20673385
336,0,0,8.029784e-05
337,0,0,0.053206205
338,1,1,0.9999939
339,1,1,0.99997723
340,1,1,0.9999794
341,1,1,0.99983776
342,0,0,3.777388e-07
343,0,0,0.02178117
344,0,1,0.99995637
345,1,1,0.9999999
346,0,0,1.0867886e-05
347,0,0,0.0036076165
348,0,0,4.7949583e-05
349,1,1,0.9998416
350,0,0,0.00030534892
351,0,0,0.067423776
352,0,0,1.30071285e-05
353,0,0,2.1737328e-06
354,0,0,0.0022872277
355,0,0,1.2805474e-05
356,0,0,0.0018172832
357,1,1,0.6907677
358,0,0,0.010448625
359,0,0,0.00081038737
360,0,0,0.000965975
361,0,0,0.0006878511
362,0,0,0.1831549
363,0,0,0.003524341
364,0,0,0.00018378456
365,1,1,0.8822251
366,0,1,0.83534926
367,0,0,2.5466403e-05
368,0,0,0.00078547397
369,0,0,0.02237146
370,0,0,0.000932636
371,0,0,9.028039e-05
372,0,0,0.0007733057
373,1,1,0.95735765
374,0,0,0.00013982208
375,0,0,1.746644e-06
376,0,0,0.23952718
377,0,0,2.1112483e-05
378,1,1,0.8494724
379,0,0,0.007695647
380,0,0,1.6280515e-06
381,0,0,4.720623e-05
382,1,1,0.9722044
383,0,0,0.011732464
384,0,0,0.03044435
385,0,1,0.9230392
386,0,0,2.7911265e-06
387,0,0,0.24835184
388,0,0,2.0904586e-06
389,0,0,0.16026603
390,0,0,0.0010817152
391,0,0,2.642586e-06
392,0,0,0.004331502
393,0,0,0.00044770088
394,0,0,0.011463798
395,0,0,0.0013302015
396,1,1,0.99999917
397,0,0,0.0040072887
398,0,0,0.0013045066
399,1,1,0.6065567
400,0,0,0.0024534282
401,0,0,0.0020111583
402,0,0,5.5826166e-07
403,1,1,0.99368566
404,0,0,0.0032986512
405,0,0,5.32697e-07
406,0,0,0.0013831174
407,0,0,0.000101503836
408,0,0,0.0004156895
409,0,0,0.11066323
410,0,0,1.2123988e-05
411,0,0,0.018475594
412,0,0,0.10894504
413,0,0,5.694103e-05
414,0,0,0.0013939502
415,0,0,0.44969466
416,0,0,0.00023050673
417,0,0,0.00021995338
418,0,0,2.4061023e-06
419,0,0,0.002332234
420,0,0,0.07490528
421,0,0,7.4846226e-05
422,0,0,2.7852715e-07
423,0,0,0.1625129
424,0,1,0.5426209
425,0,0,7.967301e-05
426,0,0,9.1701964e-05
427,0,0,0.0023141264
428,1,1,0.9768908
429,1,0,0.21700548
430,1,1,0.999966
431,0,0,1.5812602e-05
432,0,0,0.005911069
433,0,0,0.19012183
434,1,0,0.0020587533
435,0,0,0.0020348171
436,1,1,0.9999887
437,0,0,0.057918087
438,0,0,7.996727e-07
439,0,1,0.5078729
440,0,0,1.076077e-06
441,0,0,7.967301e-05
442,1,1,0.9999912
443,0,0,0.0012743262
444,0,1,0.9568766
445,1,1,0.9986646
446,0,0,0.044680867
447,0,0,0.010408314
448,0,0,0.023286305
449,1,1,0.9977393
450,0,0,0.45347363
451,0,1,0.9390248
452,0,0,0.0060035964
453,0,0,4.747857e-06
454,1,1,0.9984022
455,0,0,0.0060035964
456,0,0,2.078517e-05
457,0,0,7.4112795e-06
458,0,0,0.015784562
459,0,0,4.8226243e-06
460,0,0,0.16721867
461,0,0,0.041307304
462,1,0,9.442197e-06
463,0,0,0.08035747
464,1,1,0.9999981
465,0,0,0.18300885
466,0,0,0.0003406293
467,0,0,0.039342504
468,0,0,8.4811036e-05
469,0,0,0.00011591935
470,0,0,0.026607107
471,0,0,0.013480103
472,0,0,0.28209728
473,0,0,0.0005527786
474,0,0,0.00084264233
475,0,0,0.011777843
476,0,0,0.00021485926
477,0,0,0.00012339458
478,0,0,0.00021654405
479,0,0,0.026506126
480,0,0,4.870464e-05
481,0,0,0.05127242
482,0,0,1.621223e-08
483,0,0,0.030675802
484,1,0,0.3427915
485,0,1,0.81316423
486,1,1,0.9999461
487,0,0,1.154462e-06
488,0,0,4.4001186e-05
489,0,0,8.349628e-05
490,0,0,0.00081355654
491,0,0,9.818327e-06
492,0,0,0.00011147904
493,0,1,0.67415774
494,1,1,0.97891515
495,0,0,0.05561761
496,0,0,0.0041179177
497,0,0,0.01001357
498,1,1,0.9936365
499,1,0,0.107812636
500,0,0,0.00023050673
501,0,0,0.00023597175
502,0,0,0.0040860027
503,0,0,0.16118816
504,0,0,0.22884515
505,0,0,0.002296159
506,0,0,0.14175598
507,0,0,0.0001896174
508,0,0,0.0001344663
509,0,0,0.14282866
510,0,0,4.264747e-05
511,0,0,3.8070144e-07
512,0,0,0.00014539114
513,0,0,1.2123988e-05
514,1,1,0.9978677
515,0,0,4.0063693e-05
516,0,0,1.1430733e-07
517,0,0,4.1013736e-05
518,0,0,1.57465e-07
519,1,0,0.047337715
520,0,0,0.014728614
521,0,0,0.010052369
522,0,0,4.289333e-06
523,0,0,0.00021824206
524,0,0,0.00033015272
525,0,0,0.00083935994
526,0,0,0.47380942
527,0,0,0.010408314
528,0,0,0.00029137006
529,0,0,0.007785655
530,0,0,0.00047101185
531,0,0,4.1250123e-06
532,0,0,1.9792067e-06
533,0,0,0.000119598575
534,0,0,0.00014883849
535,0,0,0.0029694452
536,0,0,5.5189234e-05
537,0,0,0.014728614
538,1,1,0.99932814
539,0,0,0.0011604197
540,1,0,0.06255973
541,0,0,0.0004859561
542,0,0,0.003004343
543,0,0,0.00016603847
544,0,0,1.1818391e-06
545,0,0,0.0074606435
546,0,0,0.005343256
547,0,0,0.00024923251
548,0,0,0.018055335
549,0,0,6.289879e-06
550,0,0,0.004451041
551,0,0,4.148649e-07
552,0,0,0.0128707485
553,1,1,0.9984022
554,0,0,7.827868e-06
555,0,0,1.5088502e-05
556,0,0,0.0075772414
557,0,0,0.00017952797
558,1,0,0.004133968
559,0,0,0.0030994155
560,0,0,0.00035281325
561,0,0,0.0014048677
562,0,0,0.02763772
563,0,0,0.029760094
564,1,1,0.9997584
565,0,0,0.00030534892
566,1,1,0.51810426
567,0,0,4.13354e-05
568,1,1,0.997981
569,0,0,0.0073173973
570,0,0,0.028382124
571,0,0,7.662102e-05
572,0,0,9.570828e-07
573,0,0,6.192364e-06
574,0,0,0.00013032975
575,0,0,1.6408205e-06
576,0,0,0.027014792
577,0,0,1.8885723e-06
578,0,0,0.15791446
579,0,0,0.058131598
580,0,0,0.005040703
581,0,0,0.00024156629
582,0,0,0.04858621
583,0,0,1.4174349e-05
584,0,0,0.0022606407
585,1,1,0.9999678
586,0,0,5.0540657e-06
587,0,0,0.48143858
588,0,0,0.03204008
589,0,0,0.031738594
590,0,0,0.0034698907
591,1,1,0.99968493
592,1,1,0.9999974
593,1,1,0.783823
594,0,0,4.4694072e-05
595,0,0,6.6815164e-07
596,0,0,2.0218904e-07
597,0,0,6.339211e-06
598,0,0,0.0004156895
599,0,0,0.0015854308
600,0,0,0.0070664007
601,0,0,1.7061833e-06
602,1,1,0.9991672
603,0,0,0.00046190585
604,0,0,0.0020348171
605,1,1,0.9999355
606,0,0,0.0005680935
607,0,0,0.03429395
608,0,0,0.0077555366
609,0,0,0.08977328
610,0,0,4.720623e-05
611,0,0,0.030675802
612,0,0,0.0013250224
613,1,1,0.9991135
614,0,0,7.905304e-05
615,0,0,0.00052133633
616,0,0,8.139692e-06
617,0,0,6.302759e-05
618,0,0,0.0043823365
619,1,0,0.1266771
620,0,0,0.11656274
621,0,0,5.399497e-08
622,0,0,1.2004505e-06
623,0,0,0.0003459916
624,0,0,0.0038244836
625,0,0,0.005576545
626,0,0,0.021532876
627,0,0,0.0071491017
628,0,0,0.003692853
629,0,0,8.6283706e-08
630,0,0,0.00015236755
631,0,0,1.8885723e-06
632,0,0,0.0034030052
633,0,0,0.00013032975
634,0,0,0.05330468
635,0,0,0.00080095365
636,0,0,0.0006641048
637,0,0,0.00013552078
638,0,0,0.22185606
639,0,0,0.009783876
640,0,0,0.45413926
641,0,0,0.06198946
642,0,0,0.001032231
643,1,1,0.9693242
644,0,0,0.00010310212
645,0,0,0.0018458483
646,1,1,0.9967397
647,1,0,0.3017734
648,0,0,2.4682904e-05
649,0,0,0.0017683518
650,0,0,0.043609526
651,0,0,1.2606946e-05
652,0,0,2.5268228e-05
653,0,0,0.096705794
654,1,1,0.9999714
655,0,0,1.2580613e-06
656,0,0,0.070176296
657,0,0,0.009020279
658,1,1,0.7816641
659,0,0,3.1137256e-06
660,0,0,0.0010859444
661,0,1,0.70069003
662,0,0,0.00077632995
663,0,0,4.2228335e-06
664,0,0,0.04822634
665,0,0,0.0011740822
666,0,0,0.0054692747
667,0,0,3.6976385e-06
668,1,1,0.9882676
669,0,0,0.14438997
670,0,0,0.1422319
671,1,0,0.47740188
672,0,0,6.0362476e-07
673,1,1,0.9996898
674,0,0,1.8448236e-06
675,1,1,0.99509466
676,0,0,0.0017073674
677,1,1,0.9320833
678,0,0,0.06903793
679,0,0,0.0053018946
680,0,0,0.0006337125
681,0,0,5.2252268e-05
682,0,0,0.0005420927
683,0,0,0.008219693
684,0,0,1.5936621e-05
685,0,0,0.02013874
686,0,0,0.08834723
687,0,0,7.905304e-05
688,0,0,0.0010608152
689,1,1,0.7055822
690,0,0,0.19132768
691,1,1,0.9999627
692,0,0,0.18126321
693,0,0,0.00047842565
694,0,0,0.00025714198
695,0,0,0.011597362
696,1,1,0.99924755
697,0,1,0.6695288
698,0,0,0.0013458604
699,0,0,0.008283626
700,0,0,1.3420014e-05
701,0,0,0.00041245588
702,0,0,2.3687992e-06
703,0,1,0.6200466
704,0,0,0.0011832798
705,0,0,0.0003799845
706,0,0,0.042642392
707,0,0,0.1504028
708,0,0,2.925075e-06
709,0,0,0.006903838
710,0,0,9.242113e-05
711,0,0,0.0011160142
712,1,0,0.022328783
713,0,0,9.1701964e-05
714,1,1,0.99994075
715,1,1,0.99937856
716,0,0,0.00018814208
717,1,1,0.99988854
718,0,0,0.012920474
719,0,0,2.3552619e-05
720,0,0,0.07558479
721,0,0,0.0004322415
722,0,0,0.0009966077
723,1,1,0.9384633
724,0,0,4.165958e-05
725,0,0,0.00010391067
726,0,0,0.44188374
727,0,0,1.485458e-05
728,0,0,0.0015792594
729,1,1,0.998147
730,0,0,4.908662e-05
731,0,0,6.643433e-06
732,0,0,0.076407686
733,0,0,8.156225e-05
734,1,1,0.99999285
735,0,0,0.0008796062
736,1,0,0.0037217087
737,0,0,0.001107339
738,0,0,0.0027149853
739,1,1,0.9999759
740,0,0,1.9073577e-05
741,0,0,8.714339e-07
742,1,0,0.02784845
743,0,0,0.09501305
744,0,0,0.0005838325
745,0,0,2.0580492e-06
746,1,1,0.99942744
747,0,0,0.0071491017
748,0,0,0.01433703
749,1,1,0.99984396
750,0,0,0.18184364
751,0,0,2.5109992e-08
752,0,0,0.0011030267
753,0,0,0.00026738262
754,1,1,0.93732566
755,0,1,0.6171666
756,0,0,0.16694686
757,1,1,0.99603915
758,1,1,0.9999924
759,0,0,0.046205748
760,0,0,0.007289077
761,0,0,0.00019716943
762,0,0,0.0018031665
763,0,0,0.027220903
764,0,0,0.00035419365
765,0,0,0.1161611
766,0,0,0.12995382
767,1,1,0.99964714
768,0,0,0.00025714198
769,0,0,0.27328336
770,0,0,0.046033904
771,0,0,0.0030396497
772,0,0,4.840077e-08
773,0,0,9.83812e-05
774,1,1,0.91022676
775,0,0,8.220189e-05
776,0,0,0.03767939
777,0,0,0.0024438868
778,1,1,0.99981767
779,0,0,0.19253936
780,0,0,0.0008864989
781,1,1,0.9633687
782,1,1,0.5288984
783,0,0,0.09089675
784,0,0,5.380023e-06
785,0,0,0.0019342611
786,0,0,0.024469668
787,0,0,0.008577486
788,0,0,0.0004424873
789,0,0,1.568955e-05
790,0,0,5.2966143e-06
791,1,1,0.9519527
792,0,0,9.993032e-05
793,0,0,0.00010310212
794,0,0,0.000117744596
795,0,0,0.19314739
796,0,1,0.73829186
797,0,0,0.000119598575
798,1,0,0.011869121
799,0,0,0.0008796062
800,1,1,0.86350673
801,0,0,2.879726e-06
802,0,0,4.710909e-06
803,0,0,9.242113e-05
804,0,0,0.35209036
805,0,0,0.002157342
806,0,0,0.0011972112
807,1,1,0.9999958
808,0,0,5.682435e-06
809,0,0,1.568955e-05
810,1,1,0.9999877
811,0,0,6.5028165e-05
812,0,0,0.0006386796
813,0,0,0.0035518846
814,0,0,1.020944e-05
815,0,0,7.3957636e-07
816,1,1,0.99990904
817,0,1,0.5699125
818,0,0,8.25057e-07
819,0,0,2.3369335e-05
820,0,0,0.0017546144
821,0,0,0.00024346048
822,1,0,0.3835836
823,1,1,0.98871195
824,0,0,0.0010282109
825,1,0,0.0021912407
826,1,0,0.021246698
827,0,0,0.0010566838
828,0,0,0.00017813111
829,0,0,6.4895394e-06
830,0,0,0.0008559007
831,0,0,0.00037850367
832,1,1,0.99806577
833,0,0,7.4112795e-06
834,0,0,1.3738256e-05
835,0,0,0.00019716943
836,0,0,3.8229115e-05
837,0,0,0.04681203
838,0,0,0.044847902
839,0,0,0.010986943
840,0,0,0.04008736
841,0,0,8.939696e-06
842,0,0,0.014117893
843,0,0,0.00519988
844,0,0,6.922184e-05
845,0,0,3.493513e-07
846,1,0,0.0069576087
847,1,1,0.99999833
848,0,1,0.7554566
849,0,0,2.6842004e-06
850,0,0,4.8604484e-06
851,0,0,0.0045384318
852,0,0,1.8058518e-05
853,0,0,0.0119150225
854,1,1,0.993807
855,1,1,0.9771538
856,0,0,0.40356684
857,0,0,0.0014158707
858,1,0,0.0064381026
859,1,1,0.9999864
860,1,1,0.99998057
861,0,0,0.45483533
862,1,1,0.89858866
863,1,0,0.35510373
864,0,0,3.400182e-05
865,0,0,0.00021485926
866,0,0,1.32119585e-05
867,0,0,0.0018315102
868,0,0,0.0139557095
869,0,0,0.0018458483
870,0,0,7.722192e-05
871,0,0,5.8291265e-05
872,1,1,0.9555686
873,0,0,0.02215887
874,0,0,6.0613183e-05
875,0,0,0.007232764
876,0,0,9.590888e-06
877,0,0,0.00026119032
878,0,0,1.7231572e-05
879,0,0,0.0017007225
880,0,0,1.4624285e-05
881,1,1,0.8906752
882,0,0,0.00036829791
883,0,0,0.1328517
884,0,0,0.0021489493
885,0,0,0.083890386
886,0,0,5.5622066e-05
887,0,0,0.0015129384
888,0,0,0.068537496
889,0,0,0.00062389387
890,0,0,0.09894659
891,0,0,0.0046455576
892,0,0,2.1278067e-05
893,0,1,0.7189892
894,0,0,8.8011e-06
895,0,0,2.902312e-06
896,0,0,5.2252268e-05
897,0,0,0.0005295418
898,0,1,0.8267118
899,0,0,4.069458e-05
900,1,1,0.9882222
901,0,0,0.0012351678
902,0,0,0.15418488
903,0,0,0.017309096
904,0,0,0.0007916296
905,1,1,0.9871293
906,1,1,0.99999654
907,0,0,4.189971e-06
908,1,1,0.98173577
909,1,1,0.9999473
910,0,0,1.1568795e-05
911,0,0,0.00046552691
912,0,1,0.81757444
913,0,0,7.311254e-05
914,0,0,0.0008360903
915,0,0,0.004451041
916,0,0,0.0005193049
917,0,0,0.0001535624
918,0,0,0.0012448432
919,0,0,0.005576545
920,0,0,2.0303693e-05
921,0,0,0.0008167381
922,0,1,0.6898282
923,1,1,0.9957684
924,0,0,2.3187478e-05
925,0,0,0.00078854576
926,0,0,6.6815164e-07
927,1,1,0.9595352
928,0,0,0.0060035964
929,0,0,8.732611e-06
930,0,1,0.6689884
931,0,0,0.010448625
932,0,0,2.2252814e-06
933,0,0,6.9080756e-06
934,0,0,0.0010566838
935,0,0,7.87275e-07
936,0,0,1.5812602e-05
937,0,0,0.0068771075
938,1,1,0.92441523
939,0,0,0.0013147246
940,0,0,0.00077632995
941,0,0,4.5397872e-05
942,0,0,0.00024536948
943,0,1,0.83682144
944,0,0,0.0010083435
945,0,0,0.004905406
946,1,1,0.9982993
947,0,0,0.00015720345
948,0,0,1.0533519e-05
949,0,0,0.24580847
950,0,0,0.0012693645
951,0,0,0.30445513
952,0,0,0.0045738644
953,1,1,0.99946636
954,0,0,3.6119832e-06
955,0,0,1.3954598e-05
956,0,0,3.4465788e-06
957,0,0,9.6856085e-05
958,1,1,0.9999988
959,0,0,1.154462e-06
960,0,0,0.017242778
961,0,0,0.007606672
962,0,0,0.0024438868
963,1,1,0.9411153
964,0,0,0.0034564096
965,0,0,1.9223171e-05
966,0,0,0.00027372167
967,1,1,0.9549004
968,0,0,0.00012533752
969,1,1,0.99890125
970,1,1,0.82587075
971,0,0,0.36795136
972,0,0,0.00076729245
973,0,0,0.000110611596
974,0,0,0.0023688741
975,0,1,0.70831347
976,1,1,0.9998832
977,0,0,0.00013982208
978,1,1,0.9983707
979,0,1,0.5533846
980,0,0,0.19759925
981,0,0,0.00025315638
982,0,0,0.0006641048
983,0,1,0.66377795
984,0,0,0.0043653264
985,0,0,7.45377e-07
986,0,0,4.2228335e-06
987,0,0,0.0001313518
988,0,0,0.00047285444
989,0,0,0.021125194
990,1,1,0.5462541
991,0,0,1.3954598e-05
992,1,1,0.9966756
993,0,0,2.0303693e-05
994,0,0,0.12326006
995,1,1,0.9997546
996,0,0,0.002800927
997,0,0,0.024656856
998,0,0,0.0018172832
999,0,1,0.87482774
1000,0,0,0.31965208
1001,0,0,0.0013617034
1002,1,1,0.999985
1003,0,0,0.00069054146
1004,1,1,0.99890125
1005,0,1,0.9119669
1006,0,0,0.06644793
1007,0,0,0.0010859444
1008,0,0,0.09252366
1009,0,0,0.2043419
1010,1,1,0.9988028
1011,0,0,0.013480103
1012,1,1,0.9791158
1013,0,0,0.0030634168
1014,0,0,0.00034464317
1015,0,0,0.005281334
1016,0,0,0.0060269516
1017,0,0,0.42173043
1018,0,0,0.0031480708
1019,0,0,0.2762998
1020,0,0,0.00042388475
1021,0,0,0.0019342611
1022,0,0,2.8857117e-05
1023,0,0,7.496458e-08
1024,0,0,0.0005747862
1025,0,0,7.934496e-07
1026,0,0,3.3405393e-06
1027,0,0,5.7837664e-05
1028,0,0,0.00060945016
1029,1,1,0.99605453
1030,0,0,0.0002551414
1031,1,1,0.97779876
1032,0,0,0.00017674513
1033,0,0,0.03429395
1034,0,0,6.156764e-05
1035,1,1,0.9999031
1036,0,0,0.037608635
1037,0,1,0.89460546
1038,0,0,0.0012594986
1039,0,0,0.08166611
1040,0,0,0.0005274784
1041,0,0,5.7270026e-06
1042,1,1,0.99997556
1043,0,0,1.7502925e-05
1044,1,1,0.9719925
1045,0,0,0.00028910325
1046,1,1,0.99999774
1047,0,0,0.017375665
1048,0,0,0.0007408056
1049,0,0,0.0017342081
1050,0,1,0.692538
1051,0,0,4.7750655e-07
1052,0,0,0.047161866
1053,0,0,0.16184944
1054,0,0,0.009746104
1055,0,0,0.23792988
1056,0,0,0.00090044667
1057,0,0,0.004054334
1058,1,1,0.9999671
1059,1,1,0.9998074
1060,0,0,0.0010944522
1061,0,0,2.8409744e-05
1062,0,0,0.0008263576
1063,0,0,0.0002959571
1064,0,0,8.139692e-06
1065,0,0,3.2125656e-06
1066,0,0,0.0014607495
1067,0,0,0.00028021098
1068,0,0,0.035012625
1069,1,1,0.99583375
1070,0,0,5.4647458e-06
1071,0,0,0.005685907
1072,0,0,0.020488555
