comment_indices,comment_text,comment_label,comment_predicted,comment_prob
58,کونسے کلر میں چاہیے,0,[0],[0.0017962463898584247]
59,جھجوکی جھکی نگاہ میں بلا کی شوخیاں چھپی کھلی کھلی لاتوں میں بھی ہے گھٹا کی ماستیاں رکی یہ ھیا یہ ادا یہ حسین یہ نیان دے گیا دے گیا میٹھی میٹھی چبھن سنو و پریا میں نے تم کو دل دیا,0,[0],[5.4404838010668755e-05]
60,تیرا پتی پھاڑ دیگا,1,[1],[0.9744311571121216]
61,ہم چپ رہتے ہیں کوی کھاتے نا ہو جاییبحولی سے ہم سے کوی کھاتا نا ہو جاییباری مشکل سے بنا ہے کوی اپنادار لگتا ہا کہیں جڑی نا ہو جائے,0,[0],[0.0747515931725502]
62,لیکن آنٹی نے پاتاخ کر دی ہے,0,[0],[0.022080693393945694]
63,جب سٹیون اسکول میں تھے تو اپنی عمر چھپاتے ہوئے انہوں نے ایک ایسے ریسٹورانٹ میں برتن دھونے کا کام شروع کر دیا جہاں کا ایک کک مارشل آرٹ کے ماہر تھے,0,[0],[0.0005199993029236794]
64,اللہ ہدایت دے,0,[0],[0.011625999584794044]
65,بلال صاحب کو ہو بی سی,1,[1],[0.942783772945404]
66,او چل تیری ماں چودوں کتی کے بچے پاکستان کی مذاق اڑا رہا ہے ماں کے لنڈ,1,[1],[0.9999352693557739]
67,پاکستان کے مشہور موسیقار اور لازوال دھنون کے خالق دسمبر میں ممبئی کے ضلع خندیس کے صدر مقام جل گاؤں میں پیدا ہوئے,0,[0],[4.901463398709893e-05]
68,میں نے دیکھا کی میرے ہسبنڈ مجھے بالٹی میں پانی لانے کو کہہ رہےتھے فر وہ خود ہی بالٹی میں پانی بھرنےلگے ٹپ سے اسکی کیا تعبیر ہے پلیز بتادیں مجھے,0,[0],[4.224842268740758e-05]
69,بوائے دل میں جذبات ہیں ہاتھوں میں ہاتھ ہے,0,[0],[0.0003847948682960123]
70,ابتدائی جانچ میں پتا چلا کہ یہ جہیز کا معاملہ ہے,0,[0],[0.00011424292461015284]
71,ایک خود ساختہ گودمان داتی مہاراج کے خلاف نیو دہلی میں ایک خاتون معتقد کی مبینہ عصمت ریزی کرنے کے الزام میں مقدمہ درج کیا گیا,0,[0],[1.1845680091937538e-05]
72,سیریسلی یہ ہم اسلامیات کے لیکچر میں ہوتے اور پریویس سمسٹر میں پاک اسٹیڈز,0,[0],[0.0017130483174696565]
73,الاظہار کا کہنا ہے کہ اسرائیلی پارلیمنٹ سے منظور ہونے والا قانون صہیونی ریاست کی نسل پرستانہ پالیسی اور غیر یہودیوں کے ساتھ بغض وہ عناد کا واضح ثبوت ہے,0,[0],[0.0006372583447955549]
74,تو چیز بڑی ہے مست مست تو چیز بڑی ہے مست نہیں تجھ کو کوئی ہوش ہوش اس پر جوبن کا جوش جوش نہیں تیرا کوئی دوش دوش مدھوش ہے تو ہر وقت وقت تو چیز بڑی ہے مست مست,0,[0],[0.001056425622664392]
75,میں نے خواب دیکھا ہے کہ اک سانپ ہوتا ہے مجھ سے بہت پیار کرتا ہے بس میرا اشک ہوتا ہے اور پر اک بلی ہوتی ہے وہ میرے اور میرے بھائی کے پیچھے پڑی ہوتی ہے بس ہم کو نہیں چھوڑتی پھر باتھ روم جاتی اور فلیش کے بیچے اک صاف پانی ہوتا ہے اور اس میں یہی سانپ ہوتا ہے اور میں اسکو کہتی ہوں جاؤ میرے بھائی کو بچاؤ پھر وہ ان سے لڑتا ہے میرے بھائی کو بچا لیتا ہے پلیز اسکی تعبیر مجھے ضرور باتیں پلیز پلیز,0,[0],[0.0001197832461912185]
76,سینیر ساتھی ہونے کے ناتے حولدار لالک جان شہید نے اپنے ساتھیوں کی کمان سنبھال لی اور انہیں ہدایت کی کے وہ کسی ایک جگہ رکے بغیر مسلسل فائرنگ کرتے رہیں,0,[0],[1.8917171473731287e-05]
77,شعر علی حانجی ماشاءاللہ بہت ہے لیکن ہم انڈینز کو اک اور چیز سکھائی جاتی ہے انکاریجمنٹ,0,[0],[0.018445072695612907]
78,نواز شریف شہباز شریف سپریم کورٹ کے ججوں کے کاندھے پہ رکھ کر ہی گولی ماریں گے ایپملائیز کو موجودہ تمام ججز چوہدری افتخار کی باقیات ہیں یو آر ای چوہدری نواز شریف کی پٹھو نے نواز نے ہی ان کو بحال کروایا تھا اسی لیے یہ اپنے آقا کی ہر بات کو مانتے ہیں,1,[0],[0.0054098498076200485]
79,ہوگی لیلی ہوگی سوہنی ہوگی کوئی ہیر تیری صورت جیسی دیکھی نہیں کوئی تصویر میرے خوابوں کی شہزادی میں ہوں تیری غلام چند کہوں پھول کہوں,0,[0],[3.136151281069033e-05]
80,ہوش سے کام لو سب مسلمانوں اسلام گالی کی اجازت نہیں دیتا,0,[0],[0.0019042305648326874]
81,میری عادتیں خراب ہو رہی ہیں آپ کی وجہ سے,1,[0],[0.011260158382356167]
82,لالہ از گریٹ مین,0,[0],[0.0004847734817303717]
83,آئی لافڈ سو ڈیم مچ آن,0,[0],[0.001496415352448821]
84,عثمان خان اس میں عمران خان کا کیا کام ہے بورڈ میں,0,[0],[0.004549977835267782]
85,مت بھول ارے انسان مت بھول ارے انسان تیری نیکی بڑی نہیں اسے چھپی سب دیکھ رہا بھگوان مت بھول ارے انسان,0,[0],[0.0349351204931736]
86,اینڈ مرلہ پلاٹس آر فور سیل نیئر شیوہ اڈا صوابی,0,[0],[0.0004262015863787383]
87,نبی والا کام ہے,0,[0],[0.017781274393200874]
88,خیر مبارک مرشد جی اور تمام ساتھیوں کو عید مبارک,0,[0],[1.3365858649194706e-05]
89,جی بند کیا جائے,1,[0],[0.08337894082069397]
90,کیا جانیے کہاں سے آتی ہے کانوں میں سدا ہیں دیوانے غم تیرا سب سے جدا اس محفل سے اٹھا دل نہ بہلے گا یہ متولا,0,[0],[3.455787737038918e-05]
91,یہ کتا بوک را ہے حرامی کتا تم لوگوں کو انڈیا میں گھس کر مار گا سالو جا پاکستان آرمی زندہ باد آئی ایس آئی زندہ باد,1,[1],[0.998490571975708]
92,کمارا سوامیکو کل شام ریاستی سیکریٹریئیت ویدھن سودھا کے روبرو گورنر مسٹر,0,[0],[3.3795843137340853e-06]
93,فلسطینی عوام اور عالمی سطح پر اسرائیل کے اس متنازع قانون کے خلاف سخت احتجاج کیا گیا جورڈن ریور کے مغربی کنارے شمالی اور جنوبی فلسطینی علاقوں میں بھی ہڑتال کی گئی,0,[0],[2.001217035285663e-05]
94,نائس لک ماشاءاللہ ڈاکٹر ذاکر,0,[0],[0.012500149197876453]
95,روح کے بندھن کھولتے نہیں ہے داغ ہے دل کے دھلتے نہیں ہے کروٹ کروٹ باتی رینا جاگ کے کاٹی ساری رینا نینوں میں کل اوس گیری تھی جاگ کے کاٹی ساری رینا,0,[0],[6.540073809446767e-05]
96,پاکستانیوں نے کیا مذاق بنایا ہوا ہے اسلام کا,1,[0],[0.0412314310669899]
97,ادر وائز ایف بی پہ کچھ نہیں ہوتا,0,[0],[0.048702023923397064]
98,اسکوپجے اس وقت عثمانیہ سلطنت کا ایک حصہ تھا آج کالے سے مقدونیہ کے دار الحکومت کی حیثیت حاصل ہے,0,[0],[0.00011683797492878512]
99,حرامزادی,1,[1],[0.782059371471405]
100,کیککونی پرنٹنگ کمپنی ارجنٹینا کی واحد نجی کمپنی ہے جو سرکاری کرنسی نوٹ چھاپتی ہے,0,[0],[5.111911377753131e-05]
101,بچ بچ کے ہم سے او متوالی ہیں یہ کہاں کا ارادہ نازک لبوں سے پھر کرتی جاؤ ملنے کا کوئی وعدہ دل یہ میرا گھر ہیں تمھارا آ جانا,0,[0],[0.00020415271865203977]
102,انہوں نے کہا کہ وہ اس امر سے عاجز آچکے ہیں خاص کر جب وہ باہر ہوتے ہیں یا کام پر ہوتے ہیں,0,[0],[0.0036700984928756952]
103,ہم اتنے بھی گئی گزرے نہیں تھے فراز کے تجھ کو ساری خدائی کے بعد یاد آئی,0,[0],[9.736882930155843e-05]
104,ہفتے کے روز مجاہدین خلق کے زیر قیادت ایرانی قومی قونصل برائے مزحمت کی کانفرنس سے خطاب کرتے ہوئے جیولیانی کا کہنا تھا کہ ایران میں مظاہرین کے خلاف کریک ڈاؤن اور تشدد اور ہلاکتوں کی تعداد یہ باور کراتی ہے کہ آزادی بہت قریب ہے اور اس نظام کا سکوت نا گزیر ہے,0,[0],[0.0001383189664920792]
105,اسی طرح اس آرڈیننس کی رو سے طلاق بدعہ کی شکایت پر ملزم کو پولیس اسٹیشن سے ضمانت نہیں مل سکے گی,0,[0],[0.00014740534243173897]
106,شانی گلیڈی ایٹرز ابے بیغیرت کی اولاد تو قرآن پڑھ ترجمے سے پھر ہم سے بات کر انتہائی بد تمیز لگتا ہے تو پہلے تھوڑا علم حاصل کرلے پھر ہم سے بات کرنا اور جہاں تک مارنے کا تعلق ہے وہ تو تم مشرک لوگ صرف بڑی بڑی باتیں ہی کر سکتے ہو اور جب جنگ کے میدان میں الٹے پاؤ پھر جاتے ہو,1,[1],[0.9533968567848206]
107,بناتا ہے میرا کام تمہارے ہی کام سے ہوتا ہے میرا نام تمہارے ہی نام سے تم جیسے مہربان کا سہارہ ہے دوستو یہ دل,0,[0],[0.0001314599358011037]
108,پلیز رپلائے اس کا مطلب سورہ فلق پڑھنی ہے,0,[0],[0.0008948023896664381]
109,شہری بے بس,0,[0],[0.01960691250860691]
110,ٹیک نیوز کریک نیوز پولیٹلکس نیوز کے بعد اب پیش ہے پروپی کے کچن سروسز,0,[0],[0.0009594117873348296]
111,سارا تو ہی ہے,0,[0],[0.06718945503234863]
112,شعیب اصغر اوہ بہت دکھ ہوا سن کے میں ابھی مغرب پڑھنے لگی ہوں آپکے لیے دعا کروں گی کہ اللہ آپکو ڈھیر سارے بچے عطا فرمائے آمین,0,[0],[2.0475465134950355e-05]
113,آج چاند نظر آنے کا امکان کم ہے محکمہ موسمیات,0,[0],[0.0001620553812244907]
114,سائینکدوں فائر ٹینڈرز کے علاوہ طیارے اور ہیلی کاپٹرز بھی آگ بجھانے میں مصروف ہیں,0,[0],[0.000835104554425925]
115,عامر بھائی ورڈپریس کے لیے مل سکتا ہے کوئی تھیم,0,[0],[0.0013794276164844632]
116,پاکستانی حکمرانوں سے یہ توقع نہیں,0,[0],[0.030744165182113647]
117,مجھ کو جگا کر پوچھ رہی ہیں میری شب کی تنہائی آج کا رے چھڑالا ہوتا کہی کارن ناستانا دونوں ہی میں شرط لگی ہیں کون ہیں سچا دیوانہ,0,[0],[4.200925832265057e-05]
118,ہاہاہاہا بالکل صحیح کہا ہے,0,[0],[0.0406980998814106]
119,میں ان کی ریس سنگھ از کنگ اور یوراج ریلیز ہوئیں,0,[0],[0.0002540270215831697]
120,ملک میں تمام کے ساتھ مساوی انصاف ہوگا تو ملک مزید ترقی کرے گا,0,[0],[0.03347500413656235]
121,مودی اینڈ ڈوگ میں نو ڈفرنس,1,[1],[0.8457410931587219]
122,شارخ خان خان کسی بھی موقعے پر ناظرین کو لطف اندوز کرنے میں ناکام نہیں ہوئے اور اگر ان تمام باتوں کے علاوہ ان کے اسٹائل اسٹیٹمنٹ پر نظر ڈالی جائے تو پتا چلتا ہے کہ وہ بھی ان کی طرح ہی انوکھا ہی ہے,0,[0],[0.001094547100365162]
123,ہاہاہاہا اس مونچوں والے بندر کو دیکھ کر ہنسی نہیں آتی تمہیں بس اس چوتیا کی باتوں کا برا نہیں مانو بس ہنسا کرو گھس کر کیسے مارتے ہیں وہ ہم پاکستانی نے بتا دیا ہے اور پھر پروو بھی دیتے ہیں بس ان چوتیوں پر ہنسا کرو ہاہاہاہا,1,[1],[0.9897211194038391]
124,چندرشیکھر راؤ نے اسمبلی تحلیل کر دیا اور امیدواروں کی پہلی فہرست بھی جاری کر دی جس میں ان کا نام شامل نہیں کیا گیا,0,[0],[4.130293018533848e-05]
125,چور کو چور بولے تو تکلیف کیسی اور مشرک کو مشرک نہیں بولے تو کیا بولے یو ڈمبو,1,[1],[0.9899495840072632]
126,اور کل رات ہی ہم لوگ یہ سن رہے تھے,0,[0],[0.005519644822925329]
127,تم نے دیکھا ہے کبھی اک نظر شام کے بادکیتنے چپ چاپ رہتے حاحین شجر شام کے بادیتنے چپ چاپ کے راستے بی رہے لا یلمچور جائیں گے تیری نگر اک دن شام کے بعد,0,[0],[8.442542457487434e-05]
128,اللہ کا واسطہ بین کرو اس کتے کے شو کو,1,[1],[0.9944489002227783]
129,گوشت اور چکن جسکے احیلیان کشمیر کچھ زیادہ ہی شوقین ہیں نایاب ہی ہیں اب اگر کہیں موجود ہے تو گوشت روپے فی کلو اور چکن روپے فی کلو کی قیمت سے دستیاب ہے جس کو خریدنا ایک عام مزدور کے لیے ایک ایسے سنگ گراں کو اٹھانے کے برابر ہے جس سے اس کی قمر ٹوٹنا یقینی ہے,0,[0],[0.00018522609025239944]
130,تھینکس بول دینا میری طرف سے امی ابو کو,0,[0],[0.022699423134326935]
131,جی ڈی بکشی تمہاری اماں کو چودےگا بارڈر پہ تم لوگوں کی گانڈ مار کے آ گیا ہے,1,[1],[0.9995632767677307]
132,دکن ہیرالڈ کے مطابق ثانیہ نے کہا میرے والد ہر وقت میری حفاظت کرتے ہیں لیکن میرے اسکول نے جہاں ہم پڑھتے ہیں ہمیں یہ کہتے ہوئے نکال دیا کہ ہم باعث تکلیف ہیں چونکہ مجھے ہمیشہ لڑکے چھیڑتے ہیں,0,[0],[7.347171776928008e-05]
133,احسان داود پہلے اپنی چچا اور ماما کی بیٹی کو چود لے حرام خور,1,[1],[0.9998548030853271]
134,یہ رات خوشنصیب ہے جو اپنے چند کوکالیجی سے لگائی سو رہی حایاحان تو غم کی سیج پہ ہماری ارازواکیلی منہ چھپائے رو رہی ہے,0,[0],[0.023108625784516335]
135,سب سے مہنگی بکنے والی ٹیم کراچی اے آر اوئے گروپ کے سلمان اقبال نے لاکھ ڈالر میں خرید لی,0,[0],[0.002069734036922455]
136,دراصل حال ہی میں جیوترادتیا مادھوراو سکندیا نے شیو راج حکومت پر جم کر تنقید کی تھی اور کانگریس کو اقتدار میں لانے کے لئے اہم رول ادا کیا تھا,0,[0],[1.0073124940390699e-05]
137,ڈاکٹرز کا کہنا ہے کہ ہندوستان کے نوجوان ان ناکامیو پر قابو پانے سے قاصر رہتے ہیں جس کے باعث مایوسی پھیلتی ہے,0,[0],[7.933079177746549e-05]
138,الف سے بولو کیا ہوتا ہے ولو ان ان ایمان دنیا میں دیکھو اماندار رہنا جھوٹ نہیں اچھا صدا سچ کہنا دل کو کسی کے تم نہ دکھانا ایسی ہی نیکی کرو صبح شام,0,[0],[3.56278324034065e-05]
139,دیکھتی ہوں روز,0,[0],[0.006805358920246363]
140,ابراہیم اسماعیل کا دل بھی اسی جذبے سے مامور تھے,0,[0],[0.0002015999489231035]
141,چیف منسٹر نے کہا کہ انتخابات ہنی دیں اور دیکھیں کے تمام سیاسی پارٹیاں ہمارے خلاف متحد بھی ہو جائیں تو ٹی آر ایس کامیاب ہوگی,0,[0],[3.277916766819544e-05]
142,ذاکر نایک حرامی کی شکل کتنی گنجی ہے کیا اس کے پاس پیسے نہیں ہے بال سہی کرانے کے لیے بندر کی شکل,1,[1],[0.9988019466400146]
143,علاوہ ازیں انہوں نے مطالبہ کیا ہے کہ ڈائریکٹر جنرل یہ انسپیکٹر جنرل کے سطح کے عہدیداروں کی ایک ٹیم بناتے ہوئے اس معاملے کی تحقیقات کی جانی چاہیے,0,[0],[2.003578993026167e-05]
144,یار پیپرز میں کیوں کنسرٹ ہوتے ہیں ایل او ایس ایس,0,[0],[0.03302802890539169]
145,سچ میں نہ ملو حد سے زیادہ کہی پیار نہ ہو جائے,0,[0],[3.3523760066600516e-05]
146,اور کے بعد کچھ ڈفرنٹ تھا وہ آپ نہیں دکھائی,0,[0],[0.0023660575971007347]
147,کیا ہے بھروسہ عاشق دل کا اور کسی پہ یہ آ جائے کیا ہے بھروسہ عاشق دل کا اور کسی پہ یہ آ جائے آ گیا تو بہت پچھتائیگی تو میرے سپنوں کی رانی کب آئیگی تو آئی رت مستانی کب آئیگی تو بیتی جائے زندگانی کب آئیگی تو چلی آ آ تو چلی آ,0,[0],[2.349888745811768e-05]
148,عمومی طور پر تمام اقسام کے شہدوں میں ایک خاص نوعیت کی خوشبو پائی جاتی ہے جو ان کے خالص ہونے کا پتہ دیتے ہیں,0,[0],[0.00018649850971996784]
149,شہزادوں کی بہن شیخا لطیفہ بنت محمد بن راشد ال مکتوم نے سوشل میڈیا کے ذریعے اپنے تینوں بھائیوں کی زندگی کے نئے سفر کی شروعات کی مبارکباد دی,0,[0],[0.0009714766056276858]
150,جسم میں موجود پانی کی کمی کو دور کرنے کے لیے تربوز ایک بہترین پھل تسلیم کیا جاتا ہے,0,[0],[0.00012851219798903912]
151,اپریل کی صبح سے ہی رائے دہی کا آغاز ہوجائے گا,0,[0],[0.00030284549575299025]
152,کون کون چوتیا ہے جو اس کی باتوں کو سہی سمجھتا ہے,1,[1],[0.9897271990776062]
153,آواز اچھی ہے پر ویڈیو کیا بنائی ہے بھائی,0,[0],[0.0011819031788036227]
154,بد قسمتی سے پاکستان ٹیم کے لیے ان کا انتخاب نا ہو سکا,0,[0],[0.00016947473341133446]
155,وقت آ گیا ہے ایسی چیزیں دیکھ کے ایمان اور تازہ ہو رہا اور اللہ کے اور قریب ہو رہے ہیں کیوں کہ دی اینڈ آف ٹائم وی ہیو بین لیونگ نائو اے ڈیز,0,[0],[0.035864319652318954]
156,اور اور بالی کا پورا کر دیتے آگے اڑنے کہا مجھے تیرے ممے چوسنے ہیں,1,[1],[0.9966957569122314]
157,بیٹا کشمیر پھر بھی نہیں ملا اور ایسٹ پاکستان بھی چلا گیا,0,[0],[0.0044357627630233765]
158,جب کچھ نہ ملا ہٹ دعاؤں کو اٹھا کر پھر ہٹ اٹھانی پرے ہم کو دعا سے,0,[0],[0.00016107251576613635]
159,حیدرآباد لوک سبھا حالقی میں مالاکپیت کاروان گوش محل چارمینار چاندارانگوتا یکوتپورا اور بہادرپورا حالقے اسمبلی شامل ہیں,0,[0],[1.98275811271742e-05]
